Id,SalePrice
2658,132518.21039083728
2718,154672.23424366483
2414,200508.93907017124
1989,103199.935857131
625,167486.35237889306
333,106740.86769251733
1327,120858.75936133787
858,154431.5523637982
95,179039.37253328454
1568,176914.93103554638
2482,161043.72466582747
1364,127316.99100315777
2584,147867.35937624663
818,302927.145160521
2673,164755.24502280925
2089,126395.27410333708
1297,138883.1342358175
790,116683.00997809827
2616,194157.26601292024
720,209425.54103217286
222,154998.0730913372
557,120452.87993662013
1148,205080.98193580774
2766,164758.75705553906
534,178253.59350195588
1452,123568.88955843175
630,123546.33759127647
2648,109065.46091816614
125,141797.1249646261
1904,63500.017898210994
1670,114499.47902898144
756,100112.11709724295
717,219295.7747618524
1032,164569.66306970897
852,206081.17099379198
1731,160417.32018390897
2639,120891.76200393746
2071,95100.12022735117
1267,109621.11343358197
1851,182006.14055921868
567,145021.09632898637
2439,208837.89144007224
1898,148762.066836463
647,167802.79032022093
2256,230076.5484682746
979,116716.77514123866
1444,222225.80753458382
2485,117483.28967792692
157,130021.69616895044
88,117328.03569083844
2003,106766.99498099883
186,174145.60086800854
1425,237202.00240082818
2695,130842.38146458917
738,98100.0392285973
395,157773.5840487594
1353,164761.70289911143
1878,137514.09496452918
390,166838.8599959161
1456,236704.7991968236
1103,321493.97290056315
1387,110772.02883252817
2070,149175.90672014354
1199,181254.3101147172
2479,173094.16699376592
501,309009.758919926
2362,97898.54221262419
1718,198157.64567004616
2188,92082.60866604741
1483,143650.96014744084
2557,97027.22645844429
437,383080.79331708985
2224,186655.9002812338
1628,164048.04563268033
397,140461.64010642018
587,189063.7491335554
2182,808699.4173989159
971,155445.67092225165
2611,142778.968674671
1887,100257.85727471001
2399,390261.92656820884
2148,201506.79147474185
304,110118.04841569415
1997,129560.64030991275
2817,126030.38506111843
1431,175363.23309079063
427,388502.6933171713
263,126365.96938434022
598,163130.61615090267
2895,262850.2425765663
687,140855.31532610598
1822,139735.8213953509
2191,112369.76270981386
179,128355.01709119117
1009,199697.88106322938
2010,129465.9086585294
1991,142293.95787057467
1411,154488.8456285937
1721,213705.7485394087
1144,200033.49984310154
593,219930.80833000218
575,292843.54176652746
1249,175261.1946483087
1604,118379.24031096202
1064,520810.57387295354
1923,164988.44474857292
1988,116454.05474787674
2325,164808.31166696965
114,206264.19837412646
2700,147409.35032805748
217,127860.55121878568
343,171105.9518369184
386,213476.66613595615
2005,129908.16949761004
2908,131787.57344048948
1814,231606.20071954254
2446,568043.1017934582
208,133992.81187839556
1679,118613.69520444988
822,357887.03889208427
6,186220.52831362566
1781,433094.70634512434
2397,292833.55764889787
2340,310015.4777159856
1618,169871.90972061234
2843,117886.11555238164
1061,386028.4863546338
2786,135056.58325805416
1935,140288.25050186334
1341,111546.44121223265
521,257406.07386963727
2136,134428.73044754902
996,191518.81586872844
227,164155.51885700546
135,176650.7857416561
1167,174429.95995148298
294,231672.88215850567
1776,191862.52447908564
540,160824.59816315182
1717,197491.96752535104
2303,129257.91744465813
116,182247.8331539758
127,129773.90095895456
1371,139569.95628653353
1014,152394.8382206493
1507,105916.55010812549
702,129108.4292892108
750,141876.97373084765
261,154764.68847648214
1559,87928.35147180126
577,226725.10716923102
2812,203411.821404293
2080,154479.26815727432
1368,117558.14409313299
2376,123123.9924469573
659,100264.74636840181
1235,133920.31784035714
332,90393.52213701748
1917,144724.52891931753
2094,265739.8877634652
1460,264915.7764786479
1471,207766.04421900466
1509,134470.43516508682
1922,142115.8564524159
433,549024.4985972042
460,255718.95909985885
1116,229380.95547411844
1137,161522.36067253118
53,158137.4186572359
2354,263942.7132774184
1475,193138.38511721682
1761,653565.897898453
842,136957.44174081864
2739,161682.40567540645
2509,140305.97074719582
1007,203939.97966486157
2610,180975.77420596473
1952,82846.53183440464
2719,142840.8104708804
2921,101939.22814052441
1966,131240.7855702832
292,100938.7525297157
1204,180015.25966903768
1829,252301.35072985425
2419,180705.56108338173
391,152727.62746866955
798,115503.46893417154
481,196762.769311753
193,199918.98084314738
555,119243.93355739606
899,45498.171164831496
2357,175899.3938552802
328,129951.9994810081
1356,117788.8781178357
1154,107854.63956585623
1730,171025.98875334405
2249,148527.25913947367
1119,261181.51025069336
2856,136932.7138887855
1394,144123.551046746
2587,118855.07400520252
61,314490.6351701873
2661,171478.81677198905
2711,135665.18266494945
1147,183005.60667970948
757,127801.64607994276
2623,94689.13109707783
2378,142765.02037958655
1413,138626.08082334534
1722,201984.09882829286
1112,211885.3756382374
1623,194354.1912161365
1201,193062.09488953208
1513,126281.19312963332
957,584028.1812912356
1171,260562.43508727042
1145,198169.80245545914
2726,236738.1337884488
703,165119.10999633887
760,85998.1443532509
1964,142057.572230307
2512,176036.19918911072
159,125287.54885815427
1281,160882.19583115206
468,175560.90304177708
290,125955.60291596701
665,106851.79497510765
1463,263168.0446418539
1792,219076.03157646622
923,128212.05253122597
500,282523.5952861374
1408,207912.22443206265
331,79139.73194136292
170,118468.25700858823
2192,102051.5651759816
2571,290697.43356924405
2314,169746.70690869767
2647,100361.84525083075
422,472026.6993445402
2457,383504.51042817807
1838,189327.5642190435
2805,260425.57845477914
1645,166632.2035619402
1711,309297.4563213012
2825,281651.68015803467
322,373396.447563538
2103,247010.030008236
342,121078.65267808174
600,126699.8395876791
488,177253.60449913473
1725,322065.1431636766
2246,277550.13163880084
2847,169718.35924873027
806,245303.69141091045
530,225715.87808478257
963,191817.9469015539
2678,77379.82733216952
171,99455.0566538309
2401,469566.87632870214
805,230613.44467336207
2259,210976.75380795143
1748,173970.25304146094
1361,139120.46648598005
1677,115599.82983534854
