Id,SalePrice
2658,155622.84461603127
2718,159761.80426738248
2414,196710.6021116454
1989,99814.64400416636
625,181362.52903864463
333,90672.23456293589
1327,101102.77252722601
858,155366.56005974312
95,190889.39806020528
1568,177751.03418401687
2482,162372.55941277568
1364,126767.07448651525
2584,152770.63351731503
818,261001.78859976388
2673,175235.26625351177
2089,111047.62854640407
1297,148866.89408662356
790,122523.5393127742
2616,213294.40172133606
720,200135.84108751512
222,137425.67987820634
557,120155.01213259506
1148,195326.22999005986
2766,174660.58420546772
534,186597.51920004608
1452,119953.95940331137
630,100463.21180854295
2648,110299.16769030108
125,153427.30071727594
1904,35706.47773478192
1670,102126.51802473026
756,74826.4823631465
717,223829.8420906848
1032,141308.6347037889
852,218549.59743356134
1731,179286.2171351232
2639,113882.57347079762
2071,77977.68663274753
1267,88428.6328035657
1851,187268.54946764372
567,148499.64175080007
2439,200508.7001153963
1898,138798.0721563797
647,173013.6713059023
2256,225664.332950886
979,93185.68725315377
1444,220140.7800462671
2485,119649.57455290167
157,123352.63919905864
88,124000.68460758764
2003,112032.3667078974
186,206092.85424764163
1425,235077.90807874047
2695,125852.45528608828
738,102499.9648364574
395,147122.84804391756
1353,175397.17294843378
1878,142186.9854599568
390,155944.39690161648
1456,230552.95521047886
1103,345756.38631342084
1387,145890.32847347565
2070,144043.0985618072
1199,172945.11971060315
2479,174557.4397983139
501,302176.53887977486
2362,76843.90836897923
1718,235559.8182614745
2188,49318.30984180828
1483,156772.7737171254
2557,70627.59677236422
437,343882.54443743837
2224,208574.87809105695
1628,169156.86680564354
397,134068.72856359743
587,193699.04066122777
2182,586386.4085111363
971,150574.1050611718
2611,147609.2880184421
1887,80883.99460831273
2399,362440.72884563997
2148,199213.5399184978
304,133981.8935287129
1997,117768.12678712863
2817,106171.45487965306
1431,189745.03448023018
427,329115.80230359396
263,120819.119998888
598,172689.61302488728
2895,264568.32816941745
687,127472.73681495176
1822,126477.40528508415
2191,108842.31484010606
179,124939.493027883
1009,248385.28349889175
2010,121173.32815490768
1991,139932.59621797164
1411,211219.83889531868
1721,256185.11517017323
1144,190074.9764999973
593,200955.77122724836
575,300656.18307955016
1249,183012.36836355506
1604,119713.07579179166
1064,465143.91980068537
1923,160342.56901209545
1988,104359.47841407731
2325,173349.906591721
114,197020.28200855863
2700,210415.19036229572
217,142230.90706810053
343,184753.71531416732
386,222936.14383680106
2005,118510.71592925093
2908,146414.84042601555
1814,237762.91132943577
2446,497839.12856188405
208,131249.7613666749
1679,117234.3981355388
822,287333.7165122869
6,199216.96023297065
1781,363772.52162850776
2397,301402.1913796059
2340,331552.9577923488
1618,176127.03316713462
2843,100246.87463338033
1061,366879.91608361166
2786,131428.1798878807
1935,126075.75788599474
1341,105227.27465061797
521,255589.6959114318
2136,130634.64950306632
996,192026.62368502293
227,137297.90296616906
135,180355.01195154595
1167,168958.8189476902
294,229272.2975359381
1776,199018.36642948806
540,174543.6918939636
1717,232223.4504553416
2303,139163.8366086604
116,171487.99989881145
127,117788.75566979405
1371,134687.142220255
1014,188792.99328480102
1507,90326.8477578893
702,146160.12749583845
750,154481.85086763394
261,172203.11176028743
1559,64790.540998652345
577,254162.3987947245
2812,205258.14898111334
2080,176875.72108983842
1368,105430.24109576654
2376,107831.85915113008
659,95996.84419526032
1235,136388.55239972973
332,65816.48580660543
1917,142465.4491242593
2094,234626.90946451703
1460,278064.2622494161
1471,214406.5698770628
1509,122328.69073047116
1922,128525.69200346502
433,458172.48287407483
460,275522.6542420959
1116,240622.37797970243
1137,175558.36459157127
53,165431.02790721052
2354,254412.10896519537
1475,196765.2336229604
1761,519534.9230602096
842,137375.56516055553
2739,186022.6155746635
2509,147849.55828773626
1007,200906.75574708788
2610,193163.4120763844
1952,67121.22481275047
2719,168490.3435225546
2921,82750.683354381
1966,151010.66583293246
292,106498.00805647939
1204,188973.92829615006
1829,247662.74925391132
2419,180895.22661469446
391,137473.89581961872
798,124929.7960232991
481,190726.29229781765
193,208009.70505951287
555,105621.13141519018
899,50793.850677407
2357,177083.4501596993
328,134455.39836059394
1356,113023.79377398081
1154,98170.80322943733
1730,165016.3745926926
2249,164575.2873284287
1119,258149.5531046415
2856,142538.63428271143
1394,146637.52109452477
2587,111811.76539822621
61,319680.14020665165
2661,174810.40233771084
2711,145802.7224411727
1147,193396.78441265097
757,123692.60537398316
2623,85235.63869024254
2378,141368.04158369673
1413,155298.4763956482
1722,243667.19099022623
1112,208211.0288304697
1623,200243.40648916678
1201,176552.27648105228
1513,103744.35519601253
957,528219.2377242198
1171,253577.40487775614
1145,203687.33735215047
2726,257123.71937652316
703,150055.96335519827
760,108186.05323762796
1964,141952.76433389063
2512,178418.01662338804
159,162462.2319848258
1281,170284.53965487482
468,180695.06441775698
290,129907.47042760451
665,96706.25781427335
1463,252070.8859736476
1792,221418.09445334936
923,169191.01023893105
500,295387.05427375913
1408,190306.9180367667
331,69538.31567446585
170,124828.28466407582
2192,86687.89433594211
2571,288765.03276409267
2314,179904.979672182
2647,87040.87985559215
422,405815.22933857504
2457,333139.3066869831
1838,183017.05457007547
2805,248743.07365050504
1645,142382.97381975537
1711,308117.9996416125
2825,242008.5016511142
322,283773.7782527654
2103,243403.30635809747
342,127597.50093374855
600,108121.12943219254
488,185950.6642130413
1725,312281.29968077166
2246,278217.53405966156
2847,158044.9581866985
806,245289.72794978262
530,220124.52989219374
963,206026.84773052635
2678,72919.11150258477
171,73020.09363447723
2401,403962.37015131174
805,225689.6318437826
2259,276917.6310066072
1748,173004.9894705728
1361,153534.30998051842
1677,132136.14716664422
1406,167316.67048819724
2322,246992.29766396421
688,164772.35077324626
143,149888.74200680444
804,210462.53551984776
1214,167815.05110637075
2828,143385.0910032289
1999,194632.24085994333
2467,188055.16518804466
2665,159785.96949162055
1538,343548.44754740887
398,102395.2059472556
2822,158474.2451383645
2157,150198.75700444682
1856,198345.91200215777
1269,74201.72191434575
2570,125671.96641330025
2320,222905.40577502747
1517,149930.31286890805
2304,118300.06036346406
1312,85312.94900739507
2012,133269.73760033585
506,265402.6360629831
2865,225338.40001006436
2367,121950.8802243399
554,84803.19131202844
238,143561.9251769362
1954,107358.59054860962
2488,133109.49398441846
2291,67505.41937075835
1969,95343.673355237
2725,173595.89846192324
1482,156772.7737171254
2763,208377.25579136924
503,268539.239108876
1584,238830.31530995842
1531,126505.26796825044
2210,185536.69516248477
459,324906.4804220261
556,134061.26613951533
1347,141609.46831778914
1290,61158.22710212541
1388,91005.97719597875
1571,394927.5408009178
2754,189793.53023944364
765,143063.05379838636
2494,133039.5705742574
2870,242716.82252716797
7,260223.0144323454
1114,239575.72891614435
2418,263951.8447005629
291,139387.49657839886
18,355418.49274595117
39,352808.1242853248
1001,294796.9114185093
2442,231795.26962687063
616,110967.68210234877
2680,57211.56240240112
1414,115217.7490686475
289,156405.00424716074
40,276755.0382359213
860,131404.6534986213
409,155153.67730844615
673,159224.1439879042
2427,164498.72084626963
2036,231450.4435145628
2564,141245.9562235854
642,165778.15537217387
1008,195151.30368911882
1908,156575.54989636026
2519,208622.2470038269
1369,100068.96584747243
2855,164369.11046393635
712,90577.04126694414
1943,106692.14205297246
1958,132420.56398951297
107,158789.50982383278
2295,231662.61220520025
704,99949.031636526
676,114265.3583591712
259,191588.81810340926
93,299068.2368207796
106,232296.34215762967
2315,181608.88456428843
1050,99637.10468030174
1095,199521.94588220783
2709,152376.14405247685
758,134404.11968567595
1496,161851.2360607494
2370,141453.90001523832
2458,269302.43994680967
2733,134340.23776652687
161,264139.3182701209
726,134537.33706106094
845,204906.06059821846
947,251230.29675988213
2232,127600.99434096192
2563,156435.96762140526
2299,185958.41476956953
211,85467.26895386353
605,157362.33051688492
1478,195936.1876589983
2247,275669.32752404024
2274,238411.65462559497
2869,220965.19814497314
967,218275.85377196118
2656,104563.12197358278
667,209077.88264284853
1042,137285.07139557716
2023,164288.62218507763
2447,372619.309005492
2055,112094.1195087008
2275,254088.04409602087
2204,155443.06931060518
1563,262513.73348588764
483,243531.46135504998
796,129486.68426137918
1526,154313.85073814343
2042,136711.72432182415
442,338869.4054696
1693,319510.9449929645
