Id,SalePrice
2658,159490.03134665827
2718,182570.10011763952
2414,194810.42827855653
1989,104133.26359085867
625,160299.24056709517
333,101342.79455943567
1327,107142.73351884572
858,155893.41565065464
95,182599.60286851975
1568,173622.89411667542
2482,155926.54969889187
1364,119467.01991148312
2584,145613.54951279727
818,289893.788168549
2673,163698.14580606762
2089,130008.36467636158
1297,143520.86485769934
790,111812.01105000368
2616,197217.58178962982
720,198137.55440885
222,154721.22951156468
557,119868.98967988291
1148,185703.9825317828
2766,157271.20440327967
534,189194.03751740753
1452,124050.57980199884
630,108009.16436647343
2648,101940.14339968703
125,151363.9515238178
1904,65911.43548163633
1670,115279.62989988545
756,86159.95617706356
717,206954.5473596898
1032,153143.41580297466
852,213421.55601279062
1731,178054.33040342768
2639,108860.45583056033
2071,96489.02770136662
1267,114061.81848689001
1851,189333.77798306107
567,140419.28254887203
2439,210529.30969048
1898,140165.9118468938
647,171739.81553165423
2256,212977.09223165776
979,100805.91529499638
1444,213617.4455443715
2485,121367.32820838806
157,122862.83276998659
88,124081.62555021943
2003,104329.01098051279
186,203451.9788719014
1425,242835.59939223152
2695,119267.04324282342
738,95482.843727274
395,154190.12703059183
1353,167428.66768925698
1878,139905.99051361217
390,160681.68877336857
1456,230874.20430402746
1103,351410.604499384
1387,122141.37951966199
2070,138127.80997448324
1199,180301.37529552975
2479,168798.7814065093
501,283614.28597621684
2362,100446.88191128417
1718,197257.6007224698
2188,77322.40586340122
1483,144584.98909702472
2557,78685.12657716381
437,344669.6198806793
2224,173603.2663719098
1628,163692.76452488478
397,140107.0965931599
587,175528.8675376223
2182,396877.48124586715
971,122520.57545999442
2611,143828.58431457917
1887,108984.19783943325
2399,373662.237500352
2148,199317.73643458303
304,115950.99910902441
1997,116196.27291135966
2817,103374.1371393707
1431,184653.58169400602
427,321130.98828003625
263,123132.86616868568
598,159568.07037671114
2895,241353.99972549707
687,137888.7871421104
1822,129989.63879744851
2191,107760.75902405237
179,125703.31280215667
1009,200603.82038880407
2010,122692.00558359231
1991,133677.21612305962
1411,181063.13078728484
1721,227846.2120451564
1144,186126.7904334004
593,212224.58427957396
575,303709.0766323778
1249,165267.6572874375
1604,125017.70514767275
1064,632029.0346878723
1923,157385.80881062304
1988,106636.02580445906
2325,168521.46617079058
114,187160.84930648838
2700,203615.61286688392
217,131475.35469170776
343,170208.7720993552
386,226395.56875044564
2005,107450.45531538557
2908,149566.34685610907
1814,240823.34582857077
2446,478364.4864654897
208,154763.04328332248
1679,111442.51484542468
822,306288.5932333194
6,202046.9633362763
1781,422815.85957500455
2397,271952.85015037877
2340,331452.62772284856
1618,181631.84974159457
2843,114017.03461908612
1061,385688.6541026759
2786,129744.14967129481
1935,130795.69136166993
1341,109974.95527468683
521,267957.82839145395
2136,129620.52146900842
996,192142.14965732684
227,134736.82512681832
135,172980.32359986936
1167,157583.7187060691
294,216965.01892957717
1776,203333.04890281722
540,178799.7397988186
1717,192970.8148427563
2303,137404.0141565464
116,176532.55695884893
127,127153.79570138978
1371,131985.88697743692
1014,141179.75585390523
1507,119428.39119194451
702,133097.9149387272
750,141564.50552613704
261,171018.362764327
1559,83911.24349450441
577,246118.1210052876
2812,204745.17165911672
2080,157426.4427388294
1368,108642.61316153783
2376,119029.55909514245
659,107409.95409419727
1235,136189.83371925703
332,82721.34045081768
1917,142163.96861015048
2094,247900.43229878476
1460,281378.371218111
1471,208051.38403079848
1509,117327.03017163553
1922,134816.95340008536
433,543841.9371660198
460,246587.29898381603
1116,235710.2848468127
1137,173561.96846168974
53,161464.2710575417
2354,266994.77171718434
1475,194611.50491689253
1761,657565.7558401212
842,138457.69199596863
2739,154102.95430256453
2509,140454.03637872357
1007,199996.10965875792
2610,184885.24051029552
1952,82468.1531245228
2719,163224.190733123
2921,94842.29182053306
1966,141995.29179647184
292,99019.01033879998
1204,172273.3609985603
1829,261299.493474576
2419,184778.29263002463
391,138376.1249566202
798,111536.92666355925
481,193426.41844775007
193,201232.740634636
555,117632.72217493171
